,MathScore,ReadingScore,WritingScore,Gender_female,Gender_male,EthnicGroup_group A,EthnicGroup_group B,EthnicGroup_group C,EthnicGroup_group D,EthnicGroup_group E,EthnicGroup_unknown,LunchType_free/reduced,LunchType_standard
540,82,91,88,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
540,72,79,79,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
540,80,69,71,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
540,67,69,71,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
540,70,73,71,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
540,72,82,77,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
540,55,48,46,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
540,57,68,64,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
540,71,71,70,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
540,40,51,47,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
540,100,100,98,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
540,78,71,76,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
540,74,69,68,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
540,83,76,72,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
540,71,64,67,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
540,97,78,82,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
540,49,42,38,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
540,32,55,55,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
540,95,86,88,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
540,54,64,64,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
540,71,80,81,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
540,80,97,91,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
540,54,52,56,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
541,76,80,78,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
541,68,62,61,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
541,57,72,63,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
541,73,69,62,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
541,50,55,54,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
541,35,45,47,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
541,90,86,80,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
541,73,64,67,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
541,58,55,43,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
541,70,87,85,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
541,64,56,54,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
541,55,72,75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
541,70,72,70,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
541,67,79,76,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
541,61,63,57,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
541,70,66,60,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
541,72,70,69,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
541,86,98,98,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
541,80,75,75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
541,64,73,75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
541,76,77,79,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
541,42,40,37,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
541,71,83,78,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
541,72,80,77,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
541,86,79,76,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
541,65,64,54,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
541,67,66,63,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
541,87,93,87,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
541,68,68,60,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
542,83,78,80,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
542,52,62,60,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
542,52,44,50,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
542,48,53,54,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
542,67,74,77,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
542,52,51,47,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
542,59,59,59,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
542,55,50,49,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
542,47,42,44,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
542,58,71,70,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
542,87,99,97,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
542,55,71,65,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
542,84,79,77,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
542,75,72,61,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
542,58,77,74,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
542,67,73,70,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
542,59,58,55,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
542,82,86,86,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
542,98,84,87,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
542,62,59,60,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
542,82,74,76,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
542,66,60,57,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
542,63,65,63,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
542,56,66,64,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
542,76,74,63,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
542,85,78,82,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
542,52,45,50,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
542,71,81,76,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
542,43,46,44,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
542,55,61,62,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
542,65,89,82,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
543,86,97,93,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
543,60,50,45,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
543,85,90,90,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
543,76,67,64,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
543,90,90,79,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
543,63,56,51,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
543,80,87,85,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
543,75,89,87,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
543,74,80,87,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
543,71,76,76,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
543,100,90,86,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
543,71,57,61,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
543,78,88,85,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
543,93,89,87,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
543,66,65,67,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
543,39,53,59,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
543,63,62,61,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
543,78,79,84,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
543,68,64,60,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
543,66,53,52,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
543,72,65,78,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
543,85,82,87,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
543,53,62,60,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
543,63,85,78,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
543,66,68,63,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
543,58,51,49,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
543,83,89,89,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
543,71,65,69,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
543,39,50,47,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
543,76,80,84,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
543,63,77,78,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
544,64,63,66,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
544,60,61,54,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
544,44,37,28,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
544,45,44,44,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
544,47,50,40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
544,81,82,85,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
544,78,80,75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
544,70,61,62,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
544,75,64,68,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
544,67,62,61,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
544,75,72,72,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
544,91,79,77,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
544,95,87,88,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
544,67,65,57,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
544,62,67,64,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
544,70,66,70,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
544,57,71,66,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
544,45,57,55,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
544,73,69,67,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
544,73,82,78,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
544,19,31,27,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
544,77,66,69,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
544,89,81,85,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
544,75,89,92,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
544,88,100,100,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
544,31,54,53,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
544,50,51,51,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
544,57,59,54,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
544,67,85,82,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
544,44,59,54,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
544,71,68,63,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
545,80,84,82,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
545,60,70,73,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
545,28,39,42,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
545,84,69,71,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
545,62,58,53,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
545,81,79,84,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
545,71,56,54,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
545,51,50,51,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
545,90,82,89,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
545,26,39,37,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
545,79,83,85,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
545,60,77,71,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
545,73,64,66,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
545,90,83,73,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
545,71,68,64,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
545,72,70,69,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
545,79,81,81,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
545,56,61,55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
545,96,76,78,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
545,80,86,92,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
545,52,68,68,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
545,80,78,68,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
545,61,71,65,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
545,63,55,56,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
545,65,70,74,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
545,84,98,96,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
545,80,75,70,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
545,57,58,51,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
545,48,43,50,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
545,58,85,82,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
545,50,60,60,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
546,92,100,97,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
546,49,57,57,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
546,91,82,73,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
546,56,46,44,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
546,61,69,67,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
546,81,63,61,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
546,82,81,83,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
546,78,89,91,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
546,48,45,39,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
546,70,72,72,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
546,55,61,68,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
546,39,42,36,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
546,77,88,92,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
546,25,34,38,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
546,79,77,75,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
546,77,96,96,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
546,38,62,57,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
546,69,84,79,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
546,72,69,79,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
546,59,82,87,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
546,87,88,92,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
546,67,74,70,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
546,73,69,65,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
546,31,32,36,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
546,36,62,62,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
546,70,70,73,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
546,59,56,55,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
546,71,79,86,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
546,80,77,78,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
546,84,96,89,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
546,70,85,89,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
547,71,66,64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
547,90,100,100,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
547,89,92,88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
547,74,86,85,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
547,77,83,88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
547,17,23,31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
547,67,75,73,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
547,75,85,71,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
547,94,88,97,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
547,70,64,65,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
547,62,73,75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
547,45,45,36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
547,68,79,77,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
547,52,59,53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
547,65,62,68,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
547,68,61,55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
547,53,75,67,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
547,67,81,84,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
547,69,75,69,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
547,50,55,52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
547,75,97,95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
547,54,69,59,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
547,61,69,57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
547,40,40,37,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
547,81,92,89,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
547,67,72,71,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
547,54,56,52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
547,76,66,59,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
547,73,83,83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
547,85,79,77,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
548,61,66,64,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
548,70,78,76,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
548,65,68,78,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
548,72,74,72,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
548,50,63,60,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
548,52,63,71,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
548,53,65,62,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
548,50,48,48,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
548,94,84,84,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
548,52,43,46,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
548,34,50,47,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
548,95,97,95,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
548,94,100,100,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
548,76,90,92,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
548,65,62,65,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
548,63,71,72,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
548,79,82,84,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
548,62,70,70,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
548,75,66,66,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
548,62,56,48,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
548,70,63,65,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
548,82,92,89,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
548,79,65,69,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
548,66,66,60,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
548,60,65,62,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
548,48,69,72,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
548,41,35,30,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
548,40,64,59,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
548,50,45,46,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
548,60,64,67,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
548,80,85,78,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
549,77,72,69,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
549,81,86,84,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
549,69,87,72,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
549,61,77,73,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
549,60,62,55,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
549,44,55,48,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
549,60,63,66,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
549,56,65,69,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
549,42,55,55,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
549,76,69,68,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
549,93,93,88,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
549,53,66,65,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
549,73,69,72,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
549,73,71,74,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
549,59,57,53,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
549,65,64,69,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
549,88,87,87,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
549,74,80,73,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
549,56,48,54,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
549,47,64,75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
549,45,48,46,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
